,Category,File name,Path,mfcc mean,duration,rmsmean,rmsstd,zcr_mean,zcr_std,f0_mean,f0_std
178,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,-24.640156,7.0,0.024142049252986908,0.026837322860956192,0.1932439630681818,0.08729862293139112,146.9829019807358,54.899121935058616
179,hungry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104396-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104396-1.0-m-04-hu.wav,-26.847569,7.0,0.05092329904437065,0.04012226685881615,0.19609818892045455,0.05186754252276643,184.51158352991484,45.5492328767567
180,discomfort,10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\10A40438-09AA-4A21-83B4-8119F03F7A11-1430925142-1.0-f-26-dc.wav,-16.347195,7.0,0.15982086956501007,0.11082771420478821,0.2116299715909091,0.051554411022679825,223.61551338250703,55.924623837701425
181,hungry,63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\63CA92F7-973A-4DCA-A410-7B19811A2478-1430041902-1.0-f-26-hu.wav,-41.108734,7.0,0.008874456398189068,0.015452194027602673,0.21818625710227274,0.07221585555252308,157.57155577334586,74.23208546018735
182,hungry,37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,-42.813953,6.9,0.00951465405523777,0.017402159050107002,0.2176784939236111,0.06955716600904889,185.49934386481786,81.69043346666206
183,hungry,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,-24.888191,6.86,0.06822386384010315,0.04951608553528786,0.19205277054398148,0.05389679694118976,225.0493572816274,54.74219380335252
184,hungry,F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,-15.600541,7.0,0.10499336570501328,0.12250059843063354,0.2354669744318182,0.11803322400284104,188.18815464376408,60.00602018418305
185,hungry,c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,-21.884995,6.72,0.08593747019767761,0.08635402470827103,0.22910064121462265,0.1094842127954757,164.77607251061963,58.68056424870838
186,hungry,AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,-41.7717,7.0,0.003042450174689293,0.0026975120417773724,0.31532759232954544,0.08942976177768854,209.9931389949549,53.15372888179847
187,tired,1309B82C-F146-46F0-A723-45345AFA6EA8-1430059864-1.0-f-04-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\1309B82C-F146-46F0-A723-45345AFA6EA8-1430059864-1.0-f-04-ti.wav,-22.899233,7.0,0.022245902568101883,0.014354090206325054,0.255517578125,0.09816518993162875,183.7442832119481,63.79060021000557
188,hungry,771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\771fa0cc-4535-471b-9cec-d26deff8d567-1429803644891-1.7-m-04-hu.wav,-21.622223,6.82,0.13390974700450897,0.08335663378238678,0.28060200058411217,0.07325544369002883,189.34483738610322,54.55432116784703
189,discomfort,999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\999bf14b-e417-4b44-b746-9253f81efe38-1430844994519-1.7-m-04-ch.wav,-27.567081,6.9,0.05197802186012268,0.05906032770872116,0.1416558159722222,0.040452067051607005,191.76389582532636,61.56833626623536
190,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,-20.35623,6.92,0.03652939572930336,0.027445469051599503,0.22156769638761467,0.0664942244160601,189.25368568339775,74.67892419706362
191,hungry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,-18.833548,7.0,0.06602523475885391,0.05285835266113281,0.15153586647727274,0.051167310347845184,205.87349408733215,52.51858407011487
192,hungry,1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,-27.291155,6.72,0.01427996251732111,0.02103767730295658,0.2525012897995283,0.11568596817090337,157.84082218903325,66.43271308957054
193,hungry,DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,-36.58248,7.0,0.011136007495224476,0.014060921967029572,0.2317782315340909,0.07841841462580398,194.9836964984801,72.88647390173105
194,hungry,c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,-44.682377,6.86,0.0007233641808852553,0.0011869672453030944,0.11949779369212964,0.04552913471172633,124.09707278580628,43.80441469818005
195,hungry,c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,-30.77213,6.64,0.10348127782344818,0.12853337824344635,0.3760563777043269,0.13899929800607255,210.1830271390536,74.7584484384582
196,hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047373513-1.7-f-26-hu.wav,-25.055002,6.92,0.08083540201187134,0.062169671058654785,0.25318054759174313,0.08366690822657778,198.91784975695657,54.82608155076453
197,hungry,19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,-28.014801,6.66,0.03718171268701553,0.04523962736129761,0.1855096726190476,0.06912736562624619,217.457900440743,66.25451038009811
198,hungry,6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,-35.256447,6.62,0.03869187831878662,0.02818908542394638,0.1230609600360577,0.038787664699924014,220.3022378285104,59.61027542564865
199,tired,cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430110029205-1.7-m-26-ti.wav,-19.127567,6.94,0.035491522401571274,0.041616953909397125,0.2210883744266055,0.0707101285338175,131.38111277405554,64.56217883911367
200,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,-12.018885,7.06,0.18251264095306396,0.09890186041593552,0.5288701787725225,0.21562220121348227,201.07426919194893,73.43920339393046
201,hungry,602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,-18.924915,6.92,0.12714414298534393,0.12586121261119843,0.1537100415711009,0.029229736285162972,187.94304273916447,72.07240856010307
202,hungry,719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,-42.414883,6.94,0.005579513031989336,0.01281980611383915,0.22761969610091742,0.10238425954999898,153.71502379197375,80.45592754371036
203,hungry,3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,-8.067897,7.0,0.2120676040649414,0.08363866806030273,0.29789151278409093,0.06174691989344252,218.242445059369,53.786970320028615
204,hungry,85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,-21.684443,7.0,0.08371540158987045,0.05064484477043152,0.3418323863636364,0.11269557231677138,235.93720951012943,58.224598287503525
205,hungry,03abcb8f-400a-47d8-ad82-7e4586cc06be-1431864192133-1.7-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\03abcb8f-400a-47d8-ad82-7e4586cc06be-1431864192133-1.7-f-48-hu.wav,-8.871085,6.98,0.19388103485107422,0.12388388812541962,0.2273837002840909,0.12957281838183052,207.13354603373054,70.30278896784613
206,hungry,8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430729451597-1.7-f-72-hu.wav,-42.71658,6.92,0.0007063498487696052,0.000765625387430191,0.2368567230504587,0.05647192866052,119.30875164056869,53.55034547116287
207,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,-22.731647,7.0,0.026460593566298485,0.01903260499238968,0.14417613636363635,0.0705103980035927,175.90708099251538,51.24528822625251
208,hungry,F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav,-22.0346,7.0,0.02423875592648983,0.017508117482066154,0.1927556818181818,0.053988818526309684,107.01219762447151,62.85086410483412
209,hungry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927741-1.0-f-04-hu.wav,-12.579661,7.0,0.10186668485403061,0.04619201272726059,0.22310901988636364,0.08899004382288325,173.03800290760122,47.50953316225873
210,hungry,3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,-18.542318,7.06,0.07446374744176865,0.05484893545508385,0.20517490146396397,0.07754404575766984,196.01325610843534,79.18814227074786
211,hungry,89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,-19.260786,6.92,0.09939394146203995,0.06194325536489487,0.34105325401376146,0.12372199313372853,198.002495399362,66.78106912929678
212,hungry,d6cda191-4962-4308-9a36-46d5648a95ed-1428333797380-1.5-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\d6cda191-4962-4308-9a36-46d5648a95ed-1428333797380-1.5-f-26-hu.wav,-20.780167,6.82,0.06621352583169937,0.0849403366446495,0.198201117114486,0.09206252867888544,126.97764783556897,58.65625049463015
213,hungry,549a46d8-9c84-430e-ade8-97eae2bef787-1430130702316-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\549a46d8-9c84-430e-ade8-97eae2bef787-1430130702316-1.7-m-48-hu.wav,-33.088215,6.86,0.03192375972867012,0.025795111432671547,0.2360161675347222,0.10297773784175823,190.59783630195057,54.08246314672854
214,hungry,5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav,-24.40245,7.0,0.05018865317106247,0.04081686586141586,0.21133256392045455,0.035475664817820926,204.55078356179382,60.41608602181283
215,hungry,B400D2D0-9FCE-472E-A152-1FF349B9B407-1436845915-1.1-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\B400D2D0-9FCE-472E-A152-1FF349B9B407-1436845915-1.1-m-04-hu.wav,-32.611794,7.0,0.006282399408519268,0.003539784112945199,0.20108753551136363,0.08012106434901535,108.39715503845149,47.35977989690957
216,hungry,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,-27.805426,7.0,0.0368182435631752,0.10805616527795792,0.21020951704545454,0.05507547045587506,143.7282185087466,71.41484546952253
217,hungry,4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,-28.721783,6.78,0.07639441639184952,0.11838273704051971,0.20833026238207547,0.0523177622179341,202.4705255036363,61.31493104635997
218,hungry,1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,-24.815983,6.86,0.13868744671344757,0.0666370764374733,0.21577962239583334,0.05326520105287741,243.60770660236037,63.52060768574827
219,hungry,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,-35.832577,7.0,0.009100041352212429,0.006989565212279558,0.2517578125,0.062450569719869585,217.22671496454623,65.99337111215466
220,hungry,2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877933-1.1-m-26-hu.wav,-27.985619,7.0,0.034935880452394485,0.09910060465335846,0.21632191051136362,0.04948162033503804,112.42271884114678,75.69115926028941
221,hungry,459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,-32.111355,6.94,0.01582474820315838,0.024907201528549194,0.36040083858944955,0.1165340568700016,185.072172345626,79.2392876491316
222,hungry,39180491-e076-4300-b5de-24e812dca6fe-1435708371348-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\39180491-e076-4300-b5de-24e812dca6fe-1435708371348-1.7-f-04-hu.wav,-28.305296,6.86,0.03981785848736763,0.04122092202305794,0.27225296585648145,0.16047206164009647,190.54803002762648,64.0732733729581
223,hungry,218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,-23.482243,7.04,0.06040845066308975,0.06599730998277664,0.17450556024774774,0.08414335764220382,165.38633085072934,58.917571178864605
224,hungry,1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,-19.835482,6.9,0.11568621546030045,0.07478180527687073,0.3408248336226852,0.16354393785861462,195.47434813707787,66.54693975678151
225,hungry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736549614-1.7-f-26-hu.wav,-15.91835,6.88,0.1777595728635788,0.10495003312826157,0.20534487123842593,0.11003052359154372,240.06847109771132,55.30462103725357
226,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav,-9.841932,7.06,0.16322638094425201,0.11012556403875351,0.3049514358108108,0.2019034235634897,206.4829225432826,71.55054213373067
227,discomfort,7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486974312-1.7-m-04-dc.wav,-12.231426,6.9,0.04606601595878601,0.027492914348840714,0.11810076678240741,0.05194446669369233,164.34517240379623,47.94426332272373
228,tired,B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\B2AABCE0-1F62-4B57-B58A-308959ABDFE7-1437188766-1.1-m-26-ti.wav,-18.345926,7.0,0.08653764426708221,0.05328278988599777,0.31807528409090907,0.1308779638424343,204.04647600144483,36.32313208467557
229,hungry,d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav,-24.874048,6.9,0.11470259726047516,0.09300793707370758,0.21850133825231483,0.05368945768191,202.8454863015619,43.12897894234378
230,tired,7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891944-1.1-m-72-ti.wav,-24.657572,7.0,0.040911413729190826,0.04202093929052353,0.3258922230113636,0.09180321344366892,193.9923881706025,69.64438839649236
231,hungry,7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,-37.58758,7.06,0.03870683163404465,0.06458835303783417,0.30294552364864863,0.08259779305520124,134.54503393385096,61.23562315355211
232,hungry,b8fe4527-5e46-437f-897d-be32112bc1c8-1430166086647-1.7-f-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\b8fe4527-5e46-437f-897d-be32112bc1c8-1430166086647-1.7-f-48-hu.wav,-33.581512,6.74,0.06560839712619781,0.07355725020170212,0.13539209905660377,0.06030323808537722,196.6861002428916,63.89021626415864
233,hungry,9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,-23.301386,6.94,0.11826574802398682,0.10640793293714523,0.2000564435206422,0.054017573177384086,217.04662877651793,59.360585995950736
234,discomfort,d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\d6cda191-4962-4308-9a36-46d5648a95ed-1431086262776-1.7-m-04-ch.wav,-26.685265,6.84,0.06177906692028046,0.04428655654191971,0.42738755841121495,0.09269541922260055,183.12747140251795,66.77509153582888
235,hungry,F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,-30.214516,7.0,0.0399257056415081,0.07383718341588974,0.34081587357954546,0.13114055505139272,207.51729255947433,61.17645166662426
236,hungry,D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036301-1.0-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036301-1.0-m-48-hu.wav,-26.858883,7.0,0.06126278638839722,0.08072996139526367,0.2867587002840909,0.08795627509404219,182.526204780557,72.0882254087145
237,hungry,F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103957-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103957-1.0-m-04-hu.wav,-14.872175,7.0,0.21292170882225037,0.16660533845424652,0.3897061434659091,0.09706029832859195,203.0637062464596,69.57688351442461
238,hungry,F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055809-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055809-1.0-m-26-hu.wav,-22.74918,7.0,0.059831567108631134,0.0881638452410698,0.25783025568181817,0.12422777281235653,170.21033553911101,78.7917727780884
239,hungry,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,-24.937815,6.92,0.13067790865898132,0.1315973550081253,0.3340963661123853,0.09619138653564019,197.0106142873854,70.70559492416724
240,hungry,36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,-28.84386,6.96,0.07974468916654587,0.11973055452108383,0.282150408543578,0.10905969399112207,184.67002413645406,73.1484504020895
241,hungry,c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,-24.062256,6.78,0.07727186381816864,0.08541125059127808,0.20619748673349056,0.10715048514426721,176.5431308916371,76.18624143280803
242,hungry,5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\5E01DC60-1DE3-4AF9-A661-7F649EAE457D-1430141106-1.0-m-26-hu.wav,-27.77615,7.0,0.045467156916856766,0.06413857638835907,0.2789595170454545,0.05412173200943543,196.49197594888793,66.15381394566019
243,discomfort,1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\1309B82C-F146-46F0-A723-45345AFA6EA8-1430704008-1.0-f-48-dc.wav,-28.00032,7.0,0.03455488756299019,0.04710345342755318,0.27453835227272727,0.11248018564925666,181.1847003381223,58.06401094560685
244,hungry,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,-19.517982,6.94,0.06417030096054077,0.09451870620250702,0.2542825401376147,0.08271270208800321,133.88125239105517,60.54223401228606
245,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,-24.776716,7.0,0.02236591838300228,0.019811687991023064,0.148291015625,0.06313718930457375,170.50847986044525,59.47810384807875
246,hungry,F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,-17.668867,7.0,0.08020639419555664,0.06827371567487717,0.3276944247159091,0.14329129233980037,208.9419924312539,78.40566535301892
